real12,pred12,real3,pred3
69.0,68.233154,68.44444,68.47575
59.0,68.29269,69.0,68.45958
68.875,68.192825,67.888885,68.44333
68.44444,68.07652,67.25,68.31078
67.0,68.28732,69.375,68.44621
69.375,68.06641,69.55556,68.36328
69.0,67.71131,67.625,68.0262
61.444443,67.95363,68.0,68.215904
67.75,68.108246,68.55556,68.39018
67.888885,68.01159,69.0,68.311584
67.375,67.91884,59.0,68.21676
68.44444,68.09588,68.875,68.361786
66.5,68.17781,68.44444,68.43587
68.77778,68.21685,67.0,68.50816
67.75,68.31643,69.375,68.62086
60.77778,68.18308,69.0,68.47414
67.25,67.94715,61.444443,68.09639
68.22222,68.02171,67.75,68.16373
68.375,68.10653,67.888885,68.3541
66.625,68.25844,67.375,68.40479
68.333336,68.03847,68.44444,68.150536
67.22222,68.00853,66.5,68.088425
68.25,67.82961,68.77778,67.823074
68.77778,67.77823,67.75,67.7888
67.875,67.715614,60.77778,67.69819
68.333336,67.818924,67.25,67.80874
67.625,67.79984,68.22222,67.816086
69.5,67.738525,68.375,67.76986
68.44444,67.74694,66.625,67.75883
67.25,67.83408,68.333336,67.85925
65.333336,67.85258,67.22222,67.84281
67.28571,67.80377,68.25,67.783875
66.333336,67.92612,68.77778,67.920975
68.375,67.85059,67.875,67.832245
68.0,67.91927,68.333336,67.92181
68.25,68.01083,67.625,68.03684
58.875,68.01368,69.5,68.04765
68.625,67.934845,68.44444,67.97766
69.22222,67.91091,67.25,67.96944
67.0,68.08696,65.333336,68.17547
68.0,68.12818,67.28571,68.21031
67.44444,67.99063,66.333336,68.070404
67.0,67.693146,68.375,67.72129
68.0,67.75262,68.0,67.7858
67.0,67.66326,68.25,67.67737
67.111115,67.75849,58.875,67.82669
66.166664,67.817276,68.625,67.896126
68.55556,67.80365,69.22222,67.88954
68.44444,67.7988,67.0,67.978485
67.875,67.96405,68.0,68.103165
68.22222,67.78416,67.44444,68.0282
64.0,67.68413,67.0,67.77551
66.55556,67.463066,68.0,67.627106
64.875,67.43565,67.0,67.625015
66.44444,67.45151,67.111115,67.57396
66.125,67.45025,66.166664,67.60422
68.25,67.43142,68.55556,67.5962
68.25,67.208374,68.44444,67.42813
62.875,67.19994,67.875,67.36471
66.375,67.16256,68.22222,67.479164
67.44444,67.16346,64.0,67.5416
68.25,67.15057,66.55556,67.53095
68.875,66.916695,64.875,67.379005
61.25,66.856804,66.44444,67.18312
65.625,66.555435,66.125,66.89556
68.375,66.77126,68.25,67.012764
65.22222,66.88862,68.25,67.3072
65.85714,66.63871,62.875,67.07889
62.625,66.80692,66.375,67.23983
68.625,66.88164,67.44444,67.2423
66.625,66.80622,68.25,67.10301
59.25,66.690414,68.875,67.06587
65.77778,66.466576,61.25,66.86971
69.25,66.62855,65.625,67.05751
60.5,66.71228,68.375,67.1143
59.375,66.55944,65.22222,66.86725
68.44444,66.270035,65.85714,66.69503
61.5,66.15202,62.625,66.708176
68.888885,66.38237,68.625,66.803116
69.125,66.3428,66.625,66.75851
67.22222,65.88341,59.25,66.36171
66.25,65.97593,65.77778,66.50866
63.75,65.837746,69.25,66.34539
60.555557,65.72309,60.5,66.24986
67.0,65.49056,59.375,66.23529
67.625,65.37095,68.44444,66.2507
67.77778,65.11664,61.5,65.83232
59.0,65.06201,68.888885,65.72517
60.88889,64.81954,69.125,65.83123
66.125,64.415886,67.22222,65.2942
64.666664,65.13636,66.25,65.90292
63.625,65.373344,63.75,66.18723
57.5,65.887566,60.555557,66.681595
61.555557,65.917206,67.0,66.664795
62.75,65.84204,67.625,66.5654
62.125,65.743866,67.77778,66.47431
67.333336,65.73897,59.0,66.52163
66.875,65.764656,60.88889,66.50264
55.875,65.846054,66.125,66.602974
61.22222,65.56416,64.666664,66.42679
63.875,65.01274,63.625,65.85111
59.5,64.68079,57.5,65.6223
54.5,63.982788,61.555557,64.84496
62.0,63.49874,62.75,64.26964
50.875,62.86711,62.125,63.60766
52.555557,63.28369,67.333336,63.84781
64.125,63.224876,66.875,63.70259
67.5,63.309963,55.875,63.590595
64.25,63.710384,61.22222,63.59898
63.0,63.62063,63.875,63.351627
64.375,63.480026,59.5,62.90256
63.555557,64.46923,54.5,63.81927
64.44444,64.38521,62.0,63.823074
65.75,64.09429,50.875,63.48577
63.25,63.921597,52.555557,63.211033
63.22222,64.47754,64.125,63.36725
65.0,64.63269,67.5,62.815727
67.666664,64.962494,64.25,63.018806
65.25,65.33923,63.0,64.08407
63.5,65.5956,64.375,64.46052
63.75,65.58214,63.555557,64.320984
65.333336,65.55937,64.44444,64.38867
65.625,65.7547,65.75,64.60865
67.333336,65.80608,63.25,64.6266
65.625,65.97358,63.22222,64.957504
66.625,66.0624,65.0,65.08519
68.125,66.205444,67.666664,65.00906
68.22222,66.23693,65.25,65.09958
69.125,66.5284,63.5,65.42364
67.55556,66.809395,63.75,65.887115
66.625,67.05586,65.333336,66.19266
68.25,67.32435,65.625,66.20722
66.666664,67.52431,67.333336,66.354706
69.125,67.640884,65.625,66.565475
68.111115,67.6289,66.625,66.68641
68.0,67.824265,68.125,67.01052
67.75,67.801155,68.22222,66.87592
67.55556,67.862755,69.125,66.96645
67.0,67.94841,67.55556,67.35269
68.44444,67.99072,66.625,67.651115
66.375,67.989975,68.25,67.99795
68.5,68.08087,66.666664,68.08401
68.25,68.030685,69.125,67.933754
67.875,67.99665,68.111115,68.112305
68.22222,67.924835,68.0,67.976944
67.125,67.90285,67.75,68.287476
68.22222,67.851875,67.55556,68.29606
69.0,67.82094,67.0,68.23034
68.625,67.78542,68.44444,68.171104
67.25,67.80015,66.375,68.14049
67.5,67.70407,68.5,67.95868
67.75,67.714714,68.25,68.095314
68.28571,67.595055,67.875,67.883835
68.111115,67.47054,68.22222,67.95331
64.875,67.51034,67.125,68.021515
67.875,67.35065,68.22222,67.93781
0.0,67.2053,69.0,67.89338
0.0,67.07149,68.625,67.728424
0.0,66.982285,67.25,67.72874
66.5,67.027504,67.5,67.855576
0.0,66.96425,67.75,67.855865
0.0,66.67561,68.28571,67.63906
65.833336,66.557915,68.111115,67.52196
66.666664,66.54017,64.875,67.51854
66.75,66.479774,67.875,67.48536
65.111115,66.43066,0.0,67.453415
66.25,65.93168,0.0,66.86508
67.0,65.7784,0.0,66.91447
64.57143,66.71756,66.5,67.20027
67.333336,66.39873,0.0,66.800514
65.75,66.65149,0.0,66.940475
66.77778,66.25736,65.833336,67.150375
67.111115,66.91296,66.666664,67.39517
66.75,67.00676,66.75,67.230354
65.333336,66.20155,65.111115,66.80423
66.375,65.83192,66.25,66.40968
66.14286,65.480225,67.0,66.37142
62.4,65.16555,64.57143,65.86337
64.666664,65.14722,67.333336,66.00732
64.55556,64.98935,65.75,65.94733
65.375,64.83965,66.77778,65.596535
67.0,65.126114,67.111115,66.04567
63.75,65.33435,66.75,66.06415
67.28571,65.389206,65.333336,66.14179
67.125,65.64361,66.375,66.36728
65.5,65.810036,66.14286,66.3705
67.77778,65.66481,62.4,66.09381
65.0,65.72285,64.666664,66.129524
66.0,65.77579,64.55556,66.11393
65.77778,65.6506,65.375,65.70753
61.57143,65.49418,67.0,65.42298
67.44444,65.408714,63.75,65.29166
67.75,65.456894,67.28571,65.34333
66.125,65.66751,67.125,65.649765
64.0,65.52936,65.5,65.45453
66.125,65.6988,67.77778,65.69262
61.714287,65.905075,65.0,65.9368
63.77778,65.85064,66.0,65.85343
65.125,66.037926,65.77778,66.16772
67.0,65.98265,61.57143,65.95236
65.25,65.94708,67.44444,65.89641
64.666664,65.98138,67.75,65.904526
65.0,65.8796,66.125,65.73131
0.0,66.14037,64.0,66.09508
0.0,66.35541,66.125,66.340706
0.0,66.26533,61.714287,66.22435
0.0,66.045616,63.77778,65.91229
0.0,66.102936,65.125,66.01017
0.0,65.97392,67.0,65.79068
65.22222,65.80673,65.25,65.57902
67.875,65.862045,64.666664,65.63762
66.25,66.06462,65.0,65.90921
65.888885,66.02308,0.0,65.84137
65.22222,66.06718,0.0,65.83608
64.125,66.062004,0.0,65.7975
66.333336,66.66969,0.0,66.783844
64.75,66.43603,0.0,66.295456
65.111115,66.32972,0.0,66.34349
64.0,66.307045,65.22222,66.12662
68.111115,66.57918,67.875,66.44388
67.25,66.85737,66.25,66.77781
67.125,66.913155,65.888885,66.796906
64.666664,67.17509,65.22222,66.97241
66.0,67.08631,64.125,66.76925
66.22222,66.97253,66.333336,66.62863
67.111115,66.96934,64.75,66.579155
67.14286,66.66988,65.111115,66.20478
67.375,66.60362,64.0,66.28307
66.888885,66.47161,68.111115,66.082634
68.25,66.66225,67.25,66.15448
67.111115,67.073166,67.125,66.305
67.75,67.23165,64.666664,66.74111
68.25,67.09575,66.0,66.88664
66.25,67.419815,66.22222,67.07758
66.75,67.126366,67.111115,66.723434
66.0,66.96946,67.14286,66.651054
67.0,67.19026,67.375,66.873726
66.875,67.17161,66.888885,66.9006
66.666664,67.313065,68.25,67.15228
66.875,67.28599,67.111115,67.28502
66.77778,67.40543,67.75,67.351105
66.888885,67.84734,68.25,67.81856
65.875,67.98026,66.25,67.92248
58.875,67.9436,66.75,67.84175
67.5,68.17134,66.0,68.121124
68.625,67.99107,67.0,67.84707
68.75,68.09718,66.875,67.85302
69.111115,67.88604,66.666664,67.591644
67.25,67.82445,66.875,67.57037
68.0,67.873924,66.77778,67.59839
68.55556,67.83136,66.888885,67.586555
68.375,67.9597,65.875,67.71034
68.875,67.82475,58.875,67.626656
68.375,67.9203,67.5,67.6898
65.888885,67.72929,68.625,67.47433
61.88889,67.837524,68.75,67.56465
64.75,68.1486,69.111115,67.9257
67.111115,68.32178,67.25,68.255615
68.5,68.308365,68.0,68.24294
64.75,68.51193,68.55556,68.424774
68.5,68.497574,68.375,68.37898
66.44444,68.39532,68.875,68.312035
66.0,68.54191,68.375,68.46295
60.25,68.59732,65.888885,68.533066
66.875,68.604126,61.88889,68.54656
68.875,68.64061,64.75,68.631805
68.55556,68.27076,67.111115,68.17761
68.75,67.99371,68.5,67.78109
69.22222,67.837585,64.75,67.55155
69.75,68.02739,68.5,67.89622
67.25,68.21167,66.44444,68.1539
69.111115,67.80329,66.0,67.59917
68.77778,68.08603,60.25,67.95294
60.5,68.13045,66.875,68.01359
68.875,67.83774,68.875,67.68295
69.375,67.91523,68.55556,67.71507
69.0,68.03619,68.75,67.884995
68.125,68.43516,69.22222,68.38049
68.375,68.52182,69.75,68.483536
68.125,68.57714,67.25,68.524895
67.888885,68.7554,69.111115,68.755974
68.25,68.77911,68.77778,68.85749
69.77778,68.59751,60.5,68.5489
67.875,68.55232,68.875,68.53218
68.125,68.6305,69.375,68.628876
68.111115,68.578964,69.0,68.773735
68.625,68.70536,68.125,68.70795
68.875,68.634575,68.375,68.710976
68.0,68.41258,68.125,68.42115
69.125,68.36275,67.888885,68.37902
67.75,68.27653,68.25,68.35738
68.333336,68.1662,69.77778,68.23627
67.25,68.07939,67.875,68.23216
68.625,68.01265,68.125,68.2139
67.888885,68.08355,68.111115,68.40232
68.42857,67.96008,68.625,68.267685
67.666664,67.83059,68.875,68.18982
68.25,67.82559,68.0,68.2371
67.0,67.85883,69.125,68.23844
59.444443,67.86761,67.75,68.256096
67.75,67.82857,68.333336,68.17313
67.25,67.98771,67.25,68.310455
65.22222,68.02453,68.625,68.288704
68.25,67.96588,67.888885,68.24897
68.625,67.93671,68.42857,68.222145
68.666664,67.98568,67.666664,68.23239
68.375,67.935425,68.25,68.19521
69.0,67.95704,67.0,68.17555
66.625,67.932526,59.444443,68.12536
67.666664,67.9422,67.75,68.11103
68.25,67.82187,67.25,67.96066
68.0,67.909874,65.22222,67.92951
68.75,67.84599,68.25,67.90885
60.875,67.76529,68.625,67.80305
68.22222,67.41533,68.666664,67.326744
64.125,67.57087,68.375,67.537865
68.22222,67.80302,69.0,67.7959
68.25,67.92339,66.625,67.936935
68.14286,67.96458,67.666664,67.992744
67.888885,68.06382,68.25,68.12779
66.5,67.87051,68.0,67.92883
66.0,67.79565,68.75,67.85668
67.875,67.90665,60.875,67.97613
67.625,67.9714,68.22222,68.03537
68.57143,68.03346,64.125,68.10959
56.0,68.04269,68.22222,68.191315
68.5,67.98623,68.25,68.10583
67.55556,67.485565,68.14286,67.5031
66.666664,67.49596,67.888885,67.50049
69.0,67.58528,66.5,67.62994
66.888885,67.76154,66.0,67.780266
68.666664,67.73581,67.875,67.7393
64.85714,67.71779,67.625,67.66479
67.77778,67.55784,68.57143,67.464355
68.25,67.632095,56.0,67.6017
67.44444,67.70817,68.5,67.70764
66.875,67.719765,67.55556,67.81146
67.625,67.756165,66.666664,68.0194
65.875,67.875206,69.0,68.06307
65.125,67.82591,66.888885,67.94589
65.77778,67.553345,68.666664,67.582596
64.25,67.45944,64.85714,67.62073
66.77778,67.41539,67.77778,67.57953
67.125,67.31608,68.25,67.52944
62.875,67.10315,67.44444,67.28368
69.0,67.07078,66.875,67.35773
0.0,66.98137,67.625,67.39552
65.75,67.02983,65.875,67.428246
67.5,66.975044,65.125,67.36513
64.0,67.00308,65.77778,67.404106
66.111115,66.89857,64.25,67.24206
66.125,66.86429,66.77778,67.123924
60.75,66.63722,67.125,66.93228
64.888885,66.43098,62.875,66.73573
65.57143,66.38409,69.0,66.881836
64.44444,66.347046,0.0,66.82627
67.0,66.2658,65.75,66.640495
64.77778,66.50613,67.5,66.73359
62.25,66.60091,64.0,66.861885
63.5,66.31292,66.111115,66.92141
61.0,66.38023,66.125,66.64983
64.375,66.16585,60.75,66.529205
65.111115,65.89256,64.888885,66.264275
64.625,65.87232,65.57143,66.39787
62.11111,65.589874,64.44444,66.15469
64.0,65.63923,67.0,66.177284
63.88889,65.294174,64.77778,65.96945
64.44444,65.08884,62.25,65.717735
64.85714,65.23242,63.5,65.888855
67.0,64.96308,61.0,65.67433
66.44444,65.200516,64.375,65.76917
64.875,65.18733,65.111115,65.73733
69.75,64.91148,64.625,65.557945
63.57143,64.72081,62.11111,65.382034
64.0,64.60275,64.0,65.31564
66.888885,64.61452,63.88889,65.340515
57.666668,64.45135,64.44444,65.19296
59.0,64.39521,64.85714,65.15949
65.25,64.38371,67.0,65.156136
62.125,64.31376,66.44444,65.03596
65.77778,64.0961,64.875,64.78031
60.125,64.39692,69.75,65.10004
66.0,64.496735,63.57143,65.16228
66.5,64.539215,64.0,65.13936
63.625,65.1908,66.888885,65.89383
63.77778,64.8699,57.666668,65.55717
59.142857,64.86554,59.0,65.567
50.25,65.042076,65.25,65.726746
66.0,64.52115,62.125,65.31522
55.0,64.268394,65.77778,65.0452
58.0,64.26183,60.125,64.91639
57.0,64.14733,66.0,64.61573
56.875,64.40941,66.5,64.85042
61.625,64.12101,63.625,64.4538
62.22222,64.4614,63.77778,64.68549
60.75,64.24527,59.142857,64.45879
64.25,64.30395,50.25,64.526184
64.125,64.1982,66.0,64.43572
64.666664,64.11501,55.0,64.11367
63.77778,64.14535,58.0,63.716713
58.75,64.15747,57.0,63.55904
67.0,64.00107,56.875,63.470253
65.111115,64.31167,61.625,63.57137
68.55556,64.97958,62.22222,63.475983
64.5,64.73208,60.75,62.89656
65.5,64.6248,64.25,63.386913
63.555557,65.02983,64.125,63.79181
65.625,65.041214,64.666664,63.47129
62.75,65.696075,63.77778,63.967037
67.25,65.50235,58.75,64.11689
67.666664,65.93133,67.0,64.60338
67.5,65.93118,65.111115,64.71301
69.125,66.19254,68.55556,64.7454
64.44444,66.363594,64.5,65.11806
66.57143,66.48472,65.5,65.21754
67.44444,66.7619,63.555557,65.81144
64.375,66.724106,65.625,65.78458
66.5,66.64964,62.75,65.78026
66.5,66.75124,67.25,65.83332
68.125,67.22294,67.666664,66.33946
67.5,67.422264,67.5,66.465805
66.333336,67.675476,69.125,66.867424
67.85714,67.81537,64.44444,67.153915
67.22222,67.88237,66.57143,67.262436
67.666664,67.99998,67.44444,67.603836
68.375,67.95197,64.375,67.35901
66.77778,67.75551,66.5,67.23864
68.75,67.82874,66.5,67.46289
68.375,67.65965,68.125,67.08928
67.25,67.66121,67.5,67.18174
68.0,67.81016,66.333336,67.318085
66.75,67.906586,67.85714,67.63603
66.75,67.914536,67.22222,67.798935
68.111115,67.78662,67.666664,67.64359
67.875,67.71663,68.375,67.74968
69.111115,67.71221,66.77778,67.72801
67.25,67.739815,68.75,67.7652
67.5,67.823456,68.375,67.95407
67.125,67.79116,67.25,67.863075
67.666664,67.798775,68.0,68.05409
66.5,67.89098,66.75,68.19063
67.75,67.75542,66.75,68.06991
66.625,67.661705,68.111115,68.06907
67.888885,67.54435,67.875,67.91578
67.875,67.47659,69.111115,67.83121
65.875,67.49362,67.25,67.947685
65.875,67.40964,67.5,67.95336
66.375,67.42528,67.125,68.09421
66.44444,67.28186,67.666664,67.933105
66.44444,67.140434,66.5,67.789345
65.875,67.04964,67.75,67.677605
67.44444,66.97768,66.625,67.642784
67.75,66.79324,67.888885,67.45466
65.875,66.66338,67.875,67.48148
67.111115,66.46424,65.875,67.27675
63.625,66.39248,65.875,67.32065
66.111115,66.28248,66.375,67.3327
66.125,65.944405,66.44444,66.861626
67.25,65.644585,66.44444,66.53961
67.0,65.60686,65.875,66.4637
67.75,65.57043,67.44444,66.41728
64.375,65.44625,67.75,66.28305
63.444443,65.37819,65.875,66.157616
65.75,65.503685,67.111115,66.33634
67.0,65.658455,63.625,66.470894
65.333336,65.574905,66.111115,66.29318
66.25,65.66128,66.125,66.318825
64.5,65.587105,67.25,66.05352
66.55556,65.587524,67.0,66.026634
65.625,65.78389,67.75,66.090935
65.111115,65.94868,64.375,66.36039
66.0,66.10926,63.444443,66.47805
66.85714,66.38528,65.75,66.71142
66.55556,66.10648,67.0,66.31996
66.375,65.8363,65.333336,65.86031
64.0,65.929924,66.25,65.94619
65.625,66.08913,64.5,66.21225
65.375,66.08461,66.55556,66.04458
65.125,66.1586,65.625,66.13711
59.77778,66.026596,65.111115,65.921974
67.25,66.16402,66.0,66.097336
66.0,66.10362,66.85714,66.01229
67.625,66.07852,66.55556,65.94511
65.625,66.10465,66.375,66.00688
67.0,66.27802,64.0,66.21002
67.333336,66.342,65.625,66.2925
66.125,66.316,65.375,66.27662
66.375,66.098274,65.125,65.980225
65.125,66.136284,59.77778,66.027855
67.0,66.14507,67.25,65.99448
66.375,66.037056,66.0,65.86816
66.44444,66.16121,67.625,65.8646
67.0,66.390076,65.625,66.26378
65.0,66.26888,67.0,66.08292
64.75,66.33885,67.333336,66.25762
67.44444,66.27928,66.125,66.1758
66.5,66.39431,66.375,66.35253
66.75,66.47128,65.125,66.48222
66.333336,66.60999,67.0,66.558556
65.25,66.67667,66.375,66.59952
66.875,66.58315,66.44444,66.46586
63.5,66.75722,67.0,66.67738
64.375,66.8218,65.0,66.71027
65.55556,66.95079,64.75,66.818054
66.5,67.061264,67.44444,66.95888
67.55556,66.84348,66.5,66.65734
65.75,66.60957,66.75,66.34334
66.0,66.91771,66.333336,66.68343
66.55556,67.03288,65.25,66.780685
63.875,67.05947,66.875,66.84898
67.5,67.04194,63.5,66.82123
66.44444,66.96195,64.375,66.64899
64.625,67.00077,65.55556,66.71637
66.125,66.78048,66.5,66.364914
67.28571,66.66396,67.55556,66.11053
67.5,66.74515,65.75,66.20988
67.333336,66.958916,66.0,66.43138
68.125,67.17214,66.55556,66.73434
66.75,67.19039,63.875,66.74535
68.25,67.12923,67.5,66.6514
67.22222,67.08232,66.44444,66.69986
66.0,66.75381,64.625,66.26624
67.888885,66.97075,66.125,66.62406
68.0,67.010956,67.28571,66.67794
68.77778,66.88981,67.5,66.42155
68.125,66.9853,67.333336,66.45832
66.625,67.474655,68.125,67.02289
67.625,67.423584,66.75,67.17299
67.888885,67.3526,68.25,67.246895
67.5,67.84503,67.22222,67.75975
67.75,67.62323,66.0,67.527985
65.77778,68.14977,67.888885,68.10111
66.14286,68.03946,68.0,67.93452
67.125,68.09101,68.77778,67.86676
67.888885,68.093185,68.125,67.918495
67.111115,68.315865,66.625,68.19352
67.28571,68.28807,67.625,68.25461
68.111115,68.39088,67.888885,68.3721
67.666664,68.31863,67.5,68.19866
59.555557,68.25404,67.75,68.162895
67.25,68.351494,65.77778,68.26351
67.25,68.27359,66.14286,68.22198
68.833336,68.189186,67.125,68.113235
66.77778,68.16713,67.888885,67.991356
67.75,67.9425,67.111115,67.72685
67.57143,68.06116,67.28571,67.922516
67.333336,68.00215,68.111115,67.92718
68.5,67.96303,67.666664,67.90354
68.875,67.985176,59.555557,67.89633
68.1,68.07304,67.25,68.04996
68.25,68.09658,67.25,68.06706
69.22222,68.17636,68.833336,67.69284
68.333336,68.23901,66.77778,68.115616
68.75,68.16231,67.75,68.043144
68.875,68.347916,67.57143,68.29503
68.625,68.12302,67.333336,67.9435
68.875,68.32583,68.5,68.15952
69.111115,68.308685,68.875,68.19893
68.625,68.20854,68.1,68.06668
69.666664,68.43698,68.25,68.301285
70.0,68.35923,69.22222,68.31608
67.75,68.55858,68.333336,68.46906
69.0,68.53272,68.75,68.47537
67.25,68.69337,68.875,68.65679
68.333336,68.69826,68.625,68.63259
68.375,68.592804,68.875,68.57663
68.875,68.518364,69.111115,68.52478
67.375,68.51625,68.625,68.52175
68.125,68.48848,69.666664,68.512146
68.875,68.438995,70.0,68.55211
67.0,68.31056,67.75,68.47362
68.888885,68.31286,69.0,68.548294
67.333336,68.471176,67.25,68.66582
67.25,68.47597,68.333336,68.56825
69.5,68.36605,68.375,68.59387
68.14286,68.16928,68.875,68.416336
68.875,68.041306,67.375,68.29634
68.875,68.06884,68.125,68.293144
68.125,68.14432,68.875,68.369644
67.625,67.97851,67.0,68.15798
68.666664,67.959496,68.888885,68.14012
68.0,68.08287,67.333336,68.28775
68.55556,67.91361,67.25,68.12649
68.5,67.87283,69.5,68.13269
69.125,67.78344,68.14286,68.04562
68.75,67.68053,68.875,67.948204
67.125,67.88924,68.875,68.19191
66.666664,68.00328,68.125,68.274574
60.875,68.0484,67.625,68.33934
66.0,68.17184,68.666664,68.52923
65.875,68.17441,68.0,68.536545
67.125,68.1242,68.55556,68.48412
68.0,68.29519,68.5,68.52091
67.0,68.2919,69.125,68.55876
66.875,68.26732,68.75,68.527885
68.5,68.38984,67.125,68.6656
68.375,68.38487,66.666664,68.64437
68.44444,68.400116,60.875,68.59845
67.875,68.26865,66.0,68.42442
67.77778,68.132286,65.875,68.219345
60.75,68.18779,67.125,68.19177
68.625,67.98255,68.0,67.83217
67.333336,67.84101,67.0,67.6259
68.5,67.70722,66.875,67.53411
68.625,67.840866,68.5,67.74028
68.77778,67.807365,68.375,67.68928
69.125,67.76697,68.44444,67.62724
67.625,67.92538,67.875,67.841736
67.77778,68.02949,67.77778,67.98482
68.125,68.06,60.75,68.04845
69.0,68.026924,68.625,68.02992
68.666664,68.038795,67.333336,68.06039
68.625,68.019066,68.5,68.08269
68.333336,68.144104,68.625,68.21374
68.625,68.018974,68.77778,68.07249
68.111115,67.98097,69.125,68.0063
68.55556,68.049934,67.625,68.10657
67.333336,68.16678,67.77778,68.233734
67.875,68.23525,68.125,68.30414
67.5,68.202835,69.0,68.263374
68.77778,68.152756,68.666664,68.203995
64.875,68.16864,68.625,68.246414
